baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000022463	2575.18371438341	1.1994918682236	0.347326647451999	3.45349795940829	0.000553366490090802	0.0334217534859967
ENSMUSG00000022496	37.1273273539477	-2.18327193282045	0.650833571420052	-3.35457792697567	0.00079486161571641	0.0410663943548429
ENSMUSG00000022548	9510.86222805112	-1.43858448779142	0.344804162012746	-4.1721784313562	3.01701222047419e-05	0.0055085370697318
ENSMUSG00000022676	266.684972461272	1.46380359980726	0.337470583181872	4.33757391831211	1.44064091049525e-05	0.00315031313520623
ENSMUSG00000022860	174.509952955423	-1.69501242162426	0.508681151286089	-3.33217068754916	0.000861713872142941	0.0427582878087603
ENSMUSG00000022900	43.802551513743	2.01938759919054	0.607526433803211	3.32395018032196	0.000887520493085293	0.0432401823651866
ENSMUSG00000022901	199.573716820484	-1.43342331985193	0.32519476019453	-4.40789180918678	1.04381660236679e-05	0.00244674166885465
ENSMUSG00000022935	43.6222247604668	5.4849450251065	1.07653788687037	5.09498559409919	3.48767775177629e-07	0.00021863089266635
ENSMUSG00000022965	2065.04877990349	-1.09054744376121	0.278101106226656	-3.9214063495037	8.80336625514184e-05	0.0118423851121892
ENSMUSG00000023224	14773.8844618092	-1.548914805564	0.412870882374414	-3.75157191191642	0.000175729332853306	0.0168994039108837
ENSMUSG00000023505	429.830825296998	2.63574778403243	0.78284647995212	3.36687696953512	0.000760245971090547	0.0407348710353045
ENSMUSG00000023908	459.196715009893	1.43431546958875	0.386704567273412	3.70907300035753	0.00020801945151662	0.0184967419959844
ENSMUSG00000024039	1215.25357669384	1.78055214637253	0.53710769287708	3.31507474196617	0.000916186243581283	0.0441789705045887
ENSMUSG00000024084	397.036013468864	-1.47362523494981	0.436279878673805	-3.37770616290925	0.00073093139171811	0.0400754978211393
ENSMUSG00000024366	56.8852824918341	1.63644805696623	0.391639862034249	4.17845121399598	2.93500935606511e-05	0.00541135156374122
ENSMUSG00000024481	797.453441283648	-1.51049280581836	0.337636800445533	-4.47372088535721	7.68700708161022e-06	0.00206516935966803
ENSMUSG00000024524	82.7524273450529	1.5442844356595	0.411221334129867	3.75536069627118	0.000173092015296173	0.0168994039108837
ENSMUSG00000024525	219.433619957794	1.22534178387006	0.323625480336129	3.78629575952231	0.000152909665348667	0.0160649115449555
ENSMUSG00000024529	1015.54051322035	-1.55376134360119	0.467154274904977	-3.32601332593443	0.000880977166456996	0.0430328742659487
ENSMUSG00000024677	323.987671437375	-1.87090074167874	0.515380369145077	-3.63013582527838	0.000283272116839579	0.0227482062342088
ENSMUSG00000024678	629.405451880038	-1.99790980010568	0.449935315736974	-4.44043783678814	8.97760355946639e-06	0.00228086917311112
ENSMUSG00000024726	2086.71248912674	-1.12694082347099	0.278874579347746	-4.04103101152773	5.32167197512758e-05	0.00848130196307197
ENSMUSG00000024730	146.097809797639	-2.01804726205312	0.406768410851708	-4.96117006192211	7.00698100652849e-07	0.000346771802128355
ENSMUSG00000024750	3969.13746409517	-1.11981102269858	0.285698525464846	-3.91955478550894	8.87126943802133e-05	0.0118423851121892
ENSMUSG00000024784	354.720409758074	2.42925120597367	0.579526264490169	4.19178793925893	2.76764635743775e-05	0.00517682429262193
ENSMUSG00000024909	812.766126449166	-1.04723266324622	0.267311966054061	-3.917642291533	8.94192643800314e-05	0.0118423851121892
ENSMUSG00000025082	224.777175420457	2.76123717120563	0.602216064948333	4.58512705309935	4.53710453964365e-06	0.00137620625762159
ENSMUSG00000025270	211.365951365603	-2.10554099567723	0.607605623960395	-3.46530860256565	0.000529623360062023	0.0326560554404145
ENSMUSG00000025370	73.6771654015048	-2.11409328076529	0.632711482066393	-3.34132276825577	0.000833802305347474	0.0424273908836337
ENSMUSG00000025403	1304.5011329381	0.91289095144009	0.271614833688153	3.36097605217026	0.000776675593214032	0.0410663943548429
ENSMUSG00000025407	498.705814547996	2.56393724209719	0.742568486388469	3.45279565332359	0.000554809118545942	0.0334217534859967
ENSMUSG00000025511	1224.83352458989	-1.42984212708741	0.266450060242655	-5.36626685610527	8.03829874277407e-08	6.29867692319205e-05
ENSMUSG00000025784	7675.71386249715	-1.63997643189069	0.347035993690058	-4.72566667927642	2.29361609882061e-06	0.000880280497028987
ENSMUSG00000025887	617.860809861419	-1.30183864510369	0.334700166206076	-3.88956677213641	0.000100423335634216	0.0126749077176985
ENSMUSG00000025927	692.292011512632	2.38913325194257	0.698383321644295	3.4209483214999	0.000624031888997941	0.0361093652446009
ENSMUSG00000025981	914.297708693882	-1.18836985395208	0.353702421350801	-3.35980129684626	0.000779985494570574	0.0410663943548429
ENSMUSG00000026077	78.9106260763793	2.29139892756233	0.525634900739381	4.35929753587357	1.30480608577656e-05	0.00292121229156118
ENSMUSG00000026109	567.182752126779	-1.96277629383586	0.547680418269365	-3.58379855909055	0.000338633285433291	0.0241224907797669
ENSMUSG00000026126	336.7175659702	-1.13842431707474	0.341418634257383	-3.33439420947516	0.000854854112111073	0.0427246399609146
ENSMUSG00000026193	10399.8005621257	-1.75142277981008	0.520956255931545	-3.36193828151325	0.000773974207883061	0.0410663943548429
ENSMUSG00000026303	96.3482196135381	1.98640563192218	0.569686944057737	3.48683720531404	0.000488768779766388	0.0308840183532849
ENSMUSG00000026327	281.648656102829	2.99400552069566	0.889199625462878	3.36707915181264	0.000759688805231389	0.0407348710353045
ENSMUSG00000026418	411.321622183227	3.48476764997616	0.918868869630292	3.79245370602038	0.000149166064422319	0.0158486836583398
ENSMUSG00000026421	3615.98215357069	1.40510172475306	0.240300271756819	5.84727480531111	4.99691629236417e-09	5.52776516436474e-06
ENSMUSG00000026443	75.1500976601386	2.26239257994892	0.655906280209931	3.44926195740161	0.000562121097979102	0.0335595218050635
ENSMUSG00000026480	314.027939653609	-1.00149428696125	0.302099032364617	-3.31511914858601	0.00091604070829091	0.0441789705045887
ENSMUSG00000026536	426.636070407259	-1.89097029667499	0.4054780067915	-4.66355823251185	3.10788186352903e-06	0.00107303233851918
ENSMUSG00000026548	182.4299478815	-1.67043245049009	0.486239617406836	-3.43541001327427	0.00059165792151847	0.0347512965782004
ENSMUSG00000026574	18983.1839508049	-1.67618225352474	0.486222320379555	-3.44735768653377	0.000566098562043658	0.0336900302461805
ENSMUSG00000026600	1079.81885972983	1.63945236880707	0.44875721583394	3.65331700741664	0.000258874300199477	0.021637289286895
ENSMUSG00000026670	2100.33496232297	-0.860580657535638	0.25843281401879	-3.32999762744164	0.000868467240813089	0.0428236506853459
ENSMUSG00000026786	237.96917220079	-1.21904767632501	0.323597973794194	-3.76716721069557	0.000165110418676486	0.016784143425027
ENSMUSG00000026819	2833.5024977508	-2.64300582866138	0.725293294548399	-3.64405110115768	0.000268380098690434	0.0219421406982276
ENSMUSG00000026870	25.9732724888042	2.06988581310526	0.596574221057429	3.46961994005772	0.000521195301821767	0.0322421014673031
ENSMUSG00000027078	453.017290269474	-0.984091282728946	0.29356669547629	-3.35218980181771	0.000801750321966473	0.0413088124791822
ENSMUSG00000027188	905.086242259508	-1.85285840700237	0.496416660338949	-3.73246620235762	0.000189614144947818	0.0176360453485209
ENSMUSG00000027330	844.296807356244	1.41691242530801	0.357298791851668	3.96562333156795	7.32043883609232e-05	0.0106719513760893
ENSMUSG00000027358	302.808835802691	1.61089173776483	0.493316900291838	3.26542986224848	0.00109298069627319	0.0498897936264895
ENSMUSG00000027395	517.937114156925	0.984900925347063	0.28311190203892	3.47883970350236	0.000503589718461092	0.0314634825427883
ENSMUSG00000027654	79.7166841388245	2.61477666403979	0.667277181081769	3.91857647492275	8.90734691958841e-05	0.0118423851121892
ENSMUSG00000027656	837.887992919241	-1.61676571510779	0.483155361602735	-3.34626466680327	0.000819081738040175	0.0420864785944905
ENSMUSG00000027805	3358.32576953562	-1.34573006556606	0.382839993515053	-3.51512404231912	0.000439548629978104	0.0287019150533619
ENSMUSG00000027894	58.8003289054178	3.46083264196785	0.560342947878972	6.17627589508871	6.56312580528842e-10	9.49431876109646e-07
ENSMUSG00000027933	1187.27143295994	0.740523819653319	0.199168889989061	3.71806972310781	0.000200750868927041	0.0181505809665477
ENSMUSG00000027938	37.643199907253	1.73235300001225	0.378880785997198	4.57229045134282	4.82421584271465e-06	0.00144006671647765
ENSMUSG00000028068	197.890983163369	2.28558942275101	0.613375860653071	3.72624612308269	0.00019435263576701	0.0178457126939664
ENSMUSG00000028111	2252.85817437209	-1.10081652657802	0.337112146549241	-3.265431215832	0.00109297547259831	0.0498897936264895
ENSMUSG00000028167	141.267656298744	-1.36065183413756	0.3066181404464	-4.43761035194007	9.09630904941688e-06	0.00228086917311112
ENSMUSG00000028393	1350.8337904866	1.26413290904716	0.271243562699278	4.66050842448443	3.15429249269664e-06	0.00107303233851918
ENSMUSG00000028597	407.642973561303	-1.13200075485245	0.336990446959229	-3.3591479078023	0.000781832095769812	0.0410663943548429
ENSMUSG00000028634	304.362613548139	1.04712534459058	0.300397975675203	3.48579361174774	0.000490679417308386	0.0308840183532849
ENSMUSG00000028873	271.123187720681	2.73905393738514	0.781233673252219	3.50606231037464	0.000454788739124829	0.0295943149757146
ENSMUSG00000028982	485.268754756871	-1.73924267430317	0.492827790820815	-3.52910835528659	0.000416962369036664	0.0278284695669412
ENSMUSG00000028989	203.757774551103	1.97527808267393	0.536607567441646	3.6810477572863	0.000232277489076321	0.0199871585378518
ENSMUSG00000029322	2642.77593694923	-2.93272140390883	0.661434260874048	-4.43388190994733	9.25513335639296e-06	0.00229015839342534
ENSMUSG00000029334	145.245561591175	-2.16560323489329	0.600950645184214	-3.60362910373355	0.000313804765237691	0.0237004514661045
ENSMUSG00000029373	849.863123948511	-1.59385081060299	0.418233814630616	-3.81090852735254	0.000138456996834088	0.0154487420331058
ENSMUSG00000029419	75.8787497531824	2.9077665373772	0.677555821635763	4.29155273193171	1.7742805570223e-05	0.00370745779504016
ENSMUSG00000029484	2874.8787282144	-1.59236602019806	0.424376237445106	-3.7522506674376	0.000175254099468354	0.0168994039108837
ENSMUSG00000029659	1002.67297860561	-1.3059202380778	0.398186712903634	-3.27966804455839	0.00103929294581284	0.0486192615396923
ENSMUSG00000029695	32.5229722094599	-1.76224346870982	0.515392945281521	-3.41922310897607	0.000628002112330818	0.0362276310567281
ENSMUSG00000029838	743.459382177782	2.47102882050356	0.423991692096066	5.82801235629798	5.60914264884008e-09	5.8603075918937e-06
ENSMUSG00000030020	592.946536054478	1.40768585640905	0.421336434168775	3.34100196956898	0.000834766308692572	0.0424273908836337
ENSMUSG00000030116	2480.33958057026	-1.71902147899797	0.414005236321263	-4.15217327749938	3.29332743773027e-05	0.00589850626609099
ENSMUSG00000030147	101.28010769038	-2.45633034343027	0.612082747045711	-4.01306907486943	5.99343654765653e-05	0.00931508824092799
ENSMUSG00000030148	207.238430525207	-1.67949357595479	0.442512536301035	-3.79535818350749	0.00014743045087105	0.0158486836583398
ENSMUSG00000030223	276.255226944883	-1.45199801508521	0.34647648344113	-4.19075488374931	2.78027891925351e-05	0.00517682429262193
